rank,lemma,gloss,kind,ref_count,ref_coverage
2891,μίσθιος,,L,2,97.6925
2892,μακαρίζω,"to bless, to deem",L,2,97.6940
2893,μεθοδεία,,L,2,97.6955
2894,μελετάω,"to care for, attend to",L,2,97.6969
2895,μερισμός,,L,2,97.6984
2896,μεσημβρία,"mid-day, noon; south",L,2,97.6998
2897,μετάγω,,L,2,97.7013
2898,μεταίρω,,L,2,97.7027
2899,μεταλλάσσω,"to change, alter",L,2,97.7042
2900,μεταστρέφω,"to turn about, turn round, turn",L,2,97.7056
2901,μετοικίζω,,L,2,97.7071
2902,μηδαμῶς,not at all,L,2,97.7085
2903,μισθόομαι,,L,2,97.7100
2904,μοιχεία,adultery,L,2,97.7114
2905,μονή,"a staying, abiding, tarrying, stay",L,2,97.7129
2906,μονόφθαλμος,,L,2,97.7144
2907,μωμάομαι,,L,2,97.7158
2908,μόνον,,L,2,97.7173
2909,μόρφωσις,,L,2,97.7187
2910,νάρδος,,L,2,97.7202
2911,νέκρωσις,,L,2,97.7216
2912,νήθω,,L,2,97.7231
2913,ναυαγέω,,L,2,97.7245
2914,νεύω,to nod,L,2,97.7260
2915,νομή,"a pasture, pasturage",L,2,97.7274
2916,νομίμως,,L,2,97.7289
2917,νομοθετέομαι,,L,2,97.7303
2918,νυστάζω,"to nod in sleep, to nap, slumber",L,2,97.7318
2919,νωθρός,,L,2,97.7333
2920,νῆστις,,L,2,97.7347
2921,ξενία,"the rights of a guest, hospitality, friendly entertainment",L,2,97.7362
2922,ξύλινος,"of wood, wooden",L,2,97.7376
2923,οἰκητήριον,,L,2,97.7391
2924,οἰκιακός,,L,2,97.7405
2925,οἰκτίρω,"to pity, feel pity for, have pity upon",L,2,97.7420
2926,οἰνοπότης,,L,2,97.7434
2927,οὐρανόθεν,,L,2,97.7449
2928,οὐσία,"that which is one's own, one's substance, property",L,2,97.7463
2929,πάροινος,,L,2,97.7478
2930,πέλαγος,the sea,L,2,97.7492
2931,πέρυσιν,,L,2,97.7507
2932,παιδευτής,"a teacher, instructor, preceptor",L,2,97.7522
2933,παλιγγενεσία,,L,2,97.7536
2934,παντελής,"all-complete, absolute, complete, entire",L,2,97.7551
2935,παράκειμαι,to lie beside,L,2,97.7565
2936,παραβιάζομαι,,L,2,97.7580
2937,παραινέω,"to exhort, recommend, advise",L,2,97.7594
2938,παραλέγομαι,,L,2,97.7609
2939,παραλογίζομαι,,L,2,97.7623
2940,παραπικρασμός,,L,2,97.7638
2941,παρεισέρχομαι,,L,2,97.7652
2942,παροικέω,to dwell beside,L,2,97.7667
2943,παροικία,,L,2,97.7681
2944,παροξυσμός,,L,2,97.7696
2945,παροξύνομαι,,L,2,97.7711
2946,παροργίζω,,L,2,97.7725
2947,παροψίς,,L,2,97.7740
2948,παχύνομαι,,L,2,97.7754
2949,πεζῇ,,L,2,97.7769
2950,πεντακόσιοι,five hundred,L,2,97.7783
2951,περίεργος,careful overmuch,L,2,97.7798
2952,περιέχω,"to encompass, embrace, surround",L,2,97.7812
2953,περιαστράπτω,,L,2,97.7827
2954,περιβόλαιον,,L,2,97.7841
2955,περικεφαλαία,,L,2,97.7856
2956,περιλάμπω,,L,2,97.7871
2957,περιλείπομαι,"to be left remaining, remain over, survive",L,2,97.7885
2958,πεῖρα,"a trial, attempt, essay, experiment",L,2,97.7900
2959,πηδάλιον,a rudder,L,2,97.7914
2960,πηλίκος,,F,2,97.7929
2961,πικρός,"pointed, sharp, keen",L,2,97.7943
2962,πικρῶς,,L,2,97.7958
2963,πιστικός,,L,2,97.7972
2964,πλάσσω,"to form, mould, shape",L,2,97.7987
2965,πλήκτης,,L,2,97.8001
2966,πνευματικῶς,,L,2,97.8016
2967,πνοή,"a blowing, blast, breeze",L,2,97.8030
2968,ποίημα,anything made,L,2,97.8045
2969,πολιτάρχης,,L,2,97.8060
2970,πολιτεία,"citizenship, citizen body, constitution",L,2,97.8074
2971,πολιτεύομαι,,L,2,97.8089
2972,πορεία,"a walking, mode of walking",L,2,97.8103
2973,πορισμός,,L,2,97.8118
2974,πράκτωρ,,L,2,97.8132
2975,πρασιά,,L,2,97.8147
2976,πρεσβεία,"age, seniority; embassy",L,2,97.8161
2977,πρεσβεύω,to be the elder; to be an ambassador,L,2,97.8176
2978,προαμαρτάνω,,L,2,97.8190
2979,προβάλλω,"to throw before, throw",L,2,97.8205
2980,προενάρχομαι,,L,2,97.8219
2981,προεπαγγέλλομαι,,L,2,97.8234
2982,προετοιμάζω,,L,2,97.8249
2983,προκαταγγέλλω,,L,2,97.8263
2984,προπετής,,L,2,97.8278
2985,προπορεύομαι,,L,2,97.8292
2986,προσαίτης,,L,2,97.8307
2987,προσαναπληρόω,,L,2,97.8321
2988,προσανατίθημι,,L,2,97.8336
2989,προσδοκία,"a looking for, expectation",L,2,97.8350
2990,προσκολλάομαι,,L,2,97.8365
2991,προσκυλίω,,L,2,97.8379
2992,προσλαλέω,,L,2,97.8394
2993,προσοχθίζω,,L,2,97.8408
2994,προσρήγνυμι,,L,2,97.8423
2995,προτρέχω,to run forward,L,2,97.8438
2996,προφέρω,to bring before,L,2,97.8452
2997,προφῆτις,,L,2,97.8467
2998,προϋπάρχω,take the initiative in,L,2,97.8481
2999,πρωΐα,,L,2,97.8496
3000,πρωϊνός,,L,2,97.8510
3001,πρόγνωσις,,L,2,97.8525
3002,πρόγονος,"a forefather, ancestor",L,2,97.8539
3003,πρόνοια,"foresight, foreknowledge",L,2,97.8554
3004,πρῷρα,"the forepart of a ship, a ship's head, prow, bow",L,2,97.8568
3005,πτερύγιον,,L,2,97.8583
3006,πτοέομαι,,L,2,97.8597
3007,πτύον,,L,2,97.8612
3008,πτῶσις,"a falling, fall",L,2,97.8627
3009,πυκνός,"close, compact",L,2,97.8641
3010,πυρά,(fem.sg.) funeral-pyre,L,2,97.8656
3011,πυρέσσω,to be ill of a fever,L,2,97.8670
3012,πυρράζω,,L,2,97.8685
3013,πυρρός,,L,2,97.8699
3014,πόμα,,L,2,97.8714
3015,πόρρωθεν,,L,2,97.8728
3016,ραββουνι,,L,2,97.8743
3017,σάρδιον,,L,2,97.8757
3018,σάτον,,L,2,97.8772
3019,σέβασμα,,L,2,97.8787
3020,σαβαχθάνι,,L,2,97.8801
3021,σανδάλιον,,L,2,97.8816
3022,σεληνιάζομαι,,L,2,97.8830
3023,σιαγών,,L,2,97.8845
3024,σιγή,silence,L,2,97.8859
3025,σκυθρωπός,"angry-looking, of sad countenance, sullen",L,2,97.8874
3026,σκῆνος,,L,2,97.8888
3027,σμύρνα,myrrh,L,2,97.8903
3028,σοφίζω,"to make wise, instruct",L,2,97.8917
3029,σπάομαι,,L,2,97.8932
3030,σπένδομαι,,L,2,97.8946
3031,σπίλος,,L,2,97.8961
3032,σπαργανόω,,L,2,97.8976
3033,σπαταλάω,,L,2,97.8990
3034,σπιλόω,,L,2,97.9005
3035,στέλλομαι,,L,2,97.9019
3036,στεναγμός,,L,2,97.9034
3037,στρατεία,"an expedition, campaign",L,2,97.9048
3038,στρατιά,army,L,2,97.9063
3039,στρηνιάω,,L,2,97.9077
3040,στυγνάζω,,L,2,97.9092
3041,συγκάθημαι,,L,2,97.9106
3042,συγκαθίζω,,L,2,97.9121
3043,συγκακοπαθέω,,L,2,97.9135
3044,συγκεράννυμι,"to mix up with, commingle",L,2,97.9150
3045,συζεύγνυμι,"to yoke together, couple",L,2,97.9165
3046,συζωοποιέω,,L,2,97.9179
3047,συκοφαντέω,"to accuse falsely, slander, calumniate",L,2,97.9194
3048,συμβασιλεύω,,L,2,97.9208
3049,συμμέτοχος,,L,2,97.9223
3050,συμπάσχω,,L,2,97.9237
3051,συμπέμπω,to send with,L,2,97.9252
3052,συμπαθέω,,L,2,97.9266
3053,συμπόσιον,"a drinking-party, symposium",L,2,97.9281
3054,συνέκδημος,,L,2,97.9295
3055,συναθλέω,,L,2,97.9310
3056,συναθροίζω,"to gather together, assemble",L,2,97.9324
3057,συναναβαίνω,to go up with,L,2,97.9339
3058,συναντιλαμβάνομαι,,L,2,97.9354
3059,συναπάγομαι,,L,2,97.9368
3060,συναρμολογέομαι,,L,2,97.9383
3061,συνεισέρχομαι,to enter along with,L,2,97.9397
3062,συνευωχέομαι,,L,2,97.9412
3063,συνθάπτομαι,,L,2,97.9426
3064,συνθλάομαι,,L,2,97.9441
3065,συνθλίβω,,L,2,97.9455
3066,συνοράω,to see together,L,2,97.9470
3067,συνοχή,,L,2,97.9484
3068,συντόμως,,L,2,97.9499
3069,συσπαράσσω,,L,2,97.9514
3070,συστέλλω,,L,2,97.9528
3071,συστρέφω,to twist up into a ball,L,2,97.9543
3072,συστρατιώτης,,L,2,97.9557
3073,συστροφή,,L,2,97.9572
3074,συσχηματίζομαι,,L,2,97.9586
3075,σχοινίον,a cord,L,2,97.9601
3076,σχολάζω,to have leisure,L,2,97.9615
3077,σχῆμα,"form, figure, appearance",L,2,97.9630
3078,σωματικός,,L,2,97.9644
3079,σωρεύω,,L,2,97.9659
3080,σύμμορφος,,L,2,97.9673
3081,σύμφορον,,L,2,97.9688
3082,σύνοιδα,"to share in knowledge, be cognisant of",L,2,97.9703
3083,τάραχος,,L,2,97.9717
3084,τάχα,"(Homer, later rare) quickly, presently; (post-Homer) perhaps",L,2,97.9732
3085,τέκτων,any worker in wood,L,2,97.9746
3086,τίτλος,,L,2,97.9761
3087,ταλαίπωρος,,L,2,97.9775
3088,ταλαιπωρία,"hard work, hardship, suffering, distress",L,2,97.9790
3089,ταχινός,,L,2,97.9804
3090,τελείωσις,,L,2,97.9819
3091,τελειότης,,L,2,97.9833
3092,τεσσαρεσκαιδέκατος,fourteenth,L,2,97.9848
3093,τεσσερακονταετής,,L,2,97.9862
3094,τιμωρέω,"to help, aid, succour",L,2,97.9877
3095,τοιγαροῦν,,F,2,97.9892
3096,τρίβολος,,L,2,97.9906
3097,τραυματίζω,to wound,L,2,97.9921
3098,τραχύς,"rugged, rough",L,2,97.9935
3099,τριακόσιοι,three hundred,L,2,97.9950
3100,τρυφή,"softness, delicacy, daintiness",L,2,97.9964
3101,τρύβλιον,,L,2,97.9979
3102,τόκος,"a bringing forth, childbirth, parturition",L,2,97.9993
3103,φάγος,glutton,L,2,98.0008
3104,φάντασμα,"an appearance, phantasm, phantom",L,2,98.0022
3105,φάρμακος,"poisoner, sorcerer, magician",L,2,98.0037
3106,φήμη,"a voice from heaven, a prophetic voice",L,2,98.0051
3107,φανέρωσις,,L,2,98.0066
3108,φαρμακεία,,L,2,98.0081
3109,φειδομένως,,L,2,98.0095
3110,φθόγγος,"any clear, distinct sound",L,2,98.0110
3111,φιλάργυρος,,L,2,98.0124
3112,φιλανθρωπία,,L,2,98.0139
3113,φιλοξενία,,L,2,98.0153
3114,φλογίζω,,L,2,98.0168
3115,φορτίζω,,L,2,98.0182
3116,φοῖνιξ,"a purple-red, purple; date palm",L,2,98.0197
3117,φρήν,"the midriff; heart, mind",L,2,98.0211
3118,φραγελλόω,,L,2,98.0226
3119,φρόνησις,"thought, practical wisdom, purpose",L,2,98.0240
3120,φωλεός,"a hole, den",L,2,98.0255
3121,φωστήρ,,L,2,98.0270
3122,φωτισμός,,L,2,98.0284
3123,χαλεπός,"hard to bear, painful; difficult",L,2,98.0299
3124,χαλιναγωγέω,,L,2,98.0313
3125,χαλινός,"a bridle, bit",L,2,98.0328
3126,χαλκολίβανον,,L,2,98.0342
3127,χαμαί,"on the earth, on the ground",L,2,98.0357
3128,χαριτόω,,L,2,98.0371
3129,χειραγωγέω,,L,2,98.0386
3130,χειροτονέω,"(to stretch out the hand), to vote, elect",L,2,98.0400
3131,χιών,snow,L,2,98.0415
3132,χλαμύς,a short mantle,L,2,98.0430
3133,χολή,"gall, bile",L,2,98.0444
3134,χορηγέω,to lead a chorus,L,2,98.0459
3135,χοῖνιξ,"a choenix, a dry",L,2,98.0473
3136,χοῦς,"earth, dust, dirt",L,2,98.0488
3137,χρεοφειλέτης,,L,2,98.0502
3138,χρυσόω,"to make golden, gild",L,2,98.0517
3139,χρῆσις,,L,2,98.0531
3140,ψίξ,,L,2,98.0546
3141,ψευδάδελφος,,L,2,98.0560
3142,ψευδομαρτυρία,,L,2,98.0575
3143,ψευδόμαρτυς,,L,2,98.0589
3144,ψευδόχριστος,,L,2,98.0604
3145,ψηφίζω,(mid.) to vote; (act.) to count with pebbles,L,2,98.0619
3146,ψωμίζω,,L,2,98.0633
3147,ἀΐδιος,"everlasting, eternal",L,2,98.0648
3148,ἀγγελία,"a message, tidings, news",L,2,98.0662
3149,ἀγνωσία,,L,2,98.0677
3150,ἀγοραῖος,"in, of the market",L,2,98.0691
3151,ἀγριέλαιος,,L,2,98.0706
3152,ἀγρυπνία,"sleeplessness, waking, watching",L,2,98.0720
3153,ἀδελφότης,,L,2,98.0735
3154,ἀδιάλειπτος,"unintermitting, incessant",L,2,98.0749
3155,ἀδυνατέω,to want strength,L,2,98.0764
3156,ἀθέμιτος,,L,2,98.0778
3157,ἀθέτησις,,L,2,98.0793
3158,ἀθλέω,"to contend, to struggle, to be an athlete, to hold games",L,2,98.0808
3159,ἀθῷος,"unpunished, scot-free",L,2,98.0822
3160,ἀκάνθινος,,L,2,98.0837
3161,ἀκατάκριτος,,L,2,98.0851
3162,ἀκατάστατος,,L,2,98.0866
3163,ἀκατακάλυπτος,,L,2,98.0880
3164,ἀκρασία,incontinence,L,2,98.0895
3165,ἀκριβόω,,L,2,98.0909
3166,ἀκρογωνιαῖος,,L,2,98.0924
3167,ἀλάβαστρον,,L,2,98.0938
3168,ἀλάβαστρος,,L,2,98.0953
3169,ἀλήθω,,L,2,98.0967
3170,ἀλαζονεία,,L,2,98.0982
3171,ἀλαζών,a vagabond,L,2,98.0997
3172,ἀλαλάζω,to raise the war-cry,L,2,98.1011
3173,ἀληθεύω,to speak truth,L,2,98.1026
3174,ἀμέμπτως,,L,2,98.1040
3175,ἀμέριμνος,,L,2,98.1055
3176,ἀμετάθετος,,L,2,98.1069
3177,ἀμεταμέλητος,,L,2,98.1084
3178,ἀνάγαιον,,L,2,98.1098
3179,ἀνάπηρος,"much maimed, crippled",L,2,98.1113
3180,ἀνάπτω,,L,2,98.1127
3181,ἀναίτιος,not being the cause,L,2,98.1142
3182,ἀναβαθμός,,L,2,98.1156
3183,ἀναγεννάω,,L,2,98.1171
3184,ἀναδέχομαι,"to take up, catch, receive",L,2,98.1186
3185,ἀναδείκνυμι,to lift up and shew,L,2,98.1200
3186,ἀναζάω,,L,2,98.1215
3187,ἀναθεωρέω,,L,2,98.1229
3188,ἀνακαίνωσις,,L,2,98.1244
3189,ἀνακαθίζω,,L,2,98.1258
3190,ἀνακαινόω,,L,2,98.1273
3191,ἀνακαλύπτω,,L,2,98.1287
3192,ἀνακεφαλαιόω,,L,2,98.1302
3193,ἀνακύπτω,to lift up the head,L,2,98.1316
3194,ἀναλίσκω,"to use up, to spend, lavish",L,2,98.1331
3195,ἀναλύω,,L,2,98.1346
3196,ἀναπολόγητος,,L,2,98.1360
3197,ἀνασείω,"to shake back, swing to and fro, move up and down",L,2,98.1375
3198,ἀνασπάω,"to draw up, pull up",L,2,98.1389
3199,ἀνατίθεμαι,,L,2,98.1404
3200,ἀνατρέπω,to turn up,L,2,98.1418
3201,ἀναφαίνω,"to make to give light, make to blaze up",L,2,98.1433
3202,ἀνεξιχνίαστος,,L,2,98.1447
3203,ἀνετάζω,,L,2,98.1462
3204,ἀνευρίσκω,"to find out, make out, discover",L,2,98.1476
3205,ἀνθρακιά,,L,2,98.1491
3206,ἀνθρωπάρεσκος,,L,2,98.1505
3207,ἀνοικοδομέω,to build up,L,2,98.1520
3208,ἀνοχή,,L,2,98.1535
3209,ἀντάλλαγμα,,L,2,98.1549
3210,ἀντίτυπος,repelled,L,2,98.1564
3211,ἀνταποκρίνομαι,,L,2,98.1578
3212,ἀνταπόδομα,,L,2,98.1593
3213,ἀντιμισθία,,L,2,98.1607
3214,ἀντιπαρέρχομαι,,L,2,98.1622
3215,ἀνωφελής,"unprofitable, useless",L,2,98.1636
3216,ἀνόμως,,L,2,98.1651
3217,ἀνόσιος,"unholy, profane",L,2,98.1665
3218,ἀξίνη,an axe-head,L,2,98.1680
3219,ἀπαιτέω,"to demand back, demand",L,2,98.1694
3220,ἀπαντάω,to meet,L,2,98.1709
3221,ἀπειλέω,[to force back],L,2,98.1724
3222,ἀπεκδύομαι,,L,2,98.1738
3223,ἀποβολή,,L,2,98.1753
3224,ἀπογραφή,"a writing off: a register, list",L,2,98.1767
3225,ἀποδοχή,"a receiving back, having restored to one",L,2,98.1782
3226,ἀποκαραδοκία,,L,2,98.1796
3227,ἀποκυέω,,L,2,98.1811
3228,ἀπολούομαι,,L,2,98.1825
3229,ἀποπλανάω,,L,2,98.1840
3230,ἀποπνίγω,"to choke, throttle",L,2,98.1854
3231,ἀποστασία,,L,2,98.1869
3232,ἀποτελέω,"to bring quite to an end, complete",L,2,98.1883
3233,ἀποτινάσσω,,L,2,98.1898
3234,ἀποτομία,,L,2,98.1913
3235,ἀποτόμως,,L,2,98.1927
3236,ἀποχωρίζομαι,,L,2,98.1942
3237,ἀπόδεκτος,,L,2,98.1956
3238,ἀπόθεσις,,L,2,98.1971
3239,ἀπόλαυσις,,L,2,98.1985
3240,ἀρσενοκοίτης,,L,2,98.2000
3241,ἀρχάγγελος,,L,2,98.2014
3242,ἀσάλευτος,,L,2,98.2029
3243,ἀσσάριον,,L,2,98.2043
3244,ἀστήρικτος,,L,2,98.2058
3245,ἀστεῖος,of the town,L,2,98.2072
3246,ἀστράπτω,"to lighten, hurl lightnings",L,2,98.2087
3247,ἀσχημονέω,"to behave unseemly, disgrace oneself, to be put to shame",L,2,98.2102
3248,ἀσχημοσύνη,"want of form, ungracefulness",L,2,98.2116
3249,ἀτάκτως,,L,2,98.2131
3250,ἀτμίς,,L,2,98.2145
3251,ἀφεδρών,,L,2,98.2160
3252,ἀφιλάργυρος,,L,2,98.2174
3253,ἀφοράω,to look away from,L,2,98.2189
3254,ἀφρίζω,,L,2,98.2203
3255,ἀχάριστος,"ungracious, unpleasant, unpleasing",L,2,98.2218
3256,ἀχρεῖος,"useless, unprofitable, good for nothing",L,2,98.2232
3257,ἁγιότης,,L,2,98.2247
3258,ἁγνεία,,L,2,98.2262
3259,ἁγνότης,,L,2,98.2276
3260,ἁλίζω,"to gather together, to muster",L,2,98.2291
3261,ἁπαλός,"soft to the touch, tender",L,2,98.2305
3262,ἁπλοῦς,,L,2,98.2320
3263,ἁφή,,L,2,98.2334
3264,ἄγναφος,,L,2,98.2349
3265,ἄγρα,"a catching, hunting",L,2,98.2363
3266,ἄδηλος,not seen,L,2,98.2378
3267,ἄθεσμος,,L,2,98.2392
3268,ἄκακος,,L,2,98.2407
3269,ἄλευρον,wheaten flour,L,2,98.2421
3270,ἄμαχος,without battle,L,2,98.2436
3271,ἄμετρος,,L,2,98.2451
3272,ἄνιπτος,,L,2,98.2465
3273,ἄνοια,"want of understanding, folly",L,2,98.2480
3274,ἄστοργος,,L,2,98.2494
3275,ἄτεκνος,,L,2,98.2509
3276,ἄτερ,,F,2,98.2523
3277,ἄχρις,,F,2,98.2538
3278,ἄχυρον,,L,2,98.2552
3279,ἅλων,,L,2,98.2567
3280,Ἀβιούδ,,L,2,98.2581
3281,Ἀζώρ,,L,2,98.2596
3282,Ἀθηναῖος,,L,2,98.2610
3283,Ἀλεξανδρεύς,,L,2,98.2625
3284,Ἀλεξανδρῖνος,,L,2,98.2640
3285,Ἀράμ,,L,2,98.2654
3286,Ἀραβία,,L,2,98.2669
3287,Ἀσάφ,,L,2,98.2683
3288,Ἀσήρ,,L,2,98.2698
3289,Ἀχάζ,,L,2,98.2712
3290,Ἀχίμ,,L,2,98.2727
3291,Ἁγάρ,,L,2,98.2741
3292,Ἄρειος,,L,2,98.2756
3293,Ἄρχιππος,,L,2,98.2770
3294,Ἅγαβος,,L,2,98.2785
3295,Ἆσσος,,L,2,98.2799
3296,ἐάνπερ,,F,2,98.2814
3297,ἐγκαινίζω,,L,2,98.2829
3298,ἐγκρατεύομαι,,L,2,98.2843
3299,ἐκδιηγέομαι,,L,2,98.2858
3300,ἐκεῖσε,"thither, to that place",L,2,98.2872
3301,ἐκκαθαίρω,,L,2,98.2887
3302,ἐκκεντέω,,L,2,98.2901
3303,ἐκκλείω,to shut out from,L,2,98.2916
3304,ἐκμυκτηρίζω,,L,2,98.2930
3305,ἐκπέμπω,to send out,L,2,98.2945
3306,ἐκτελέω,"to bring quite to an end, to accomplish, achieve",L,2,98.2959
3307,ἐκτενῶς,,L,2,98.2974
3308,ἐκτρέφω,"to bring up from childhood, rear up",L,2,98.2988
3309,ἐκφύω,,L,2,98.3003
3310,ἐλαφρός,"lightly, buoyantly",L,2,98.3018
3311,ἐλεήμων,"pitiful, merciful, compassionate",L,2,98.3032
3312,ἐλεεινός,"finding pity, pitied",L,2,98.3047
3313,ἐλλογέω,,L,2,98.3061
3314,ἐλωΐ,,L,2,98.3076
3315,ἐμβάπτω,,L,2,98.3090
3316,ἐμπαίκτης,,L,2,98.3105
3317,ἐμπλέκομαι,,L,2,98.3119
3318,ἐμπορεύομαι,,L,2,98.3134
3319,ἐμφανής,obvious,L,2,98.3148
3320,ἐνάρχομαι,,L,2,98.3163
3321,ἐνέδρα,"a sitting in: a lying in wait, ambush",L,2,98.3178
3322,ἐνέργημα,,L,2,98.3192
3323,ἐναγκαλίζομαι,,L,2,98.3207
3324,ἐνδιδύσκω,,L,2,98.3221
3325,ἐνδοξάζομαι,,L,2,98.3236
3326,ἐνεδρεύω,to lie in wait for,L,2,98.3250
3327,ἐνευλογέω,,L,2,98.3265
3328,ἐνθυμέομαι,"to lay to heart, consider well, reflect on, ponder",L,2,98.3279
